,Vehicle_id,Vehicle_Name,Category,Transmission,Base_Price,Price,Date_Pickup,Date_Dropoff
88,644841863,Cadillac XTS  ,Luxury,Automatic,115.87,119.69,2023-02-04,2023-02-05
79,659534556,Chrysler 300,Luxury,Automatic,115.84,119.66,2023-02-04,2023-02-05
92,735898091,Cadillac XTS  ,Luxury,Automatic,115.15,118.94,2023-02-04,2023-02-05
121,646141193,Cadillac XTS,Luxury,Automatic,115.15,118.94,2023-02-04,2023-02-05
112,631553768,Lincoln Continental,Luxury,Automatic,114.58,118.36,2023-02-04,2023-02-05
103,642896921,Chrysler 300  ,Luxury,Automatic,114.56,118.33,2023-02-04,2023-02-05
59,643095306,Buick LaCrosse  ,Luxury,Automatic,114.56,118.33,2023-02-04,2023-02-05
164,658163273,Chrysler 300,Luxury,Automatic,113.29,117.02,2023-02-04,2023-02-05
72,636464758,Cadillac XTS  ,Luxury,Automatic,109.39,112.99,2023-02-04,2023-02-05
82,638446461,Chrysler 300  ,Luxury,Automatic,104.41,107.85,2023-02-04,2023-02-05
32,638489136,Chrysler 300  ,Luxury,Automatic,104.41,107.85,2023-02-04,2023-02-05
51,735895261,Cadillac XTS  ,Luxury,Automatic,103.62,107.03,2023-02-04,2023-02-05
15,631938698,Buick LaCrosse  ,Luxury,Automatic,101.88,105.24,2023-02-04,2023-02-05
54,585207183,Chrysler 300  ,Luxury,Automatic,101.88,105.24,2023-02-04,2023-02-05
246,673928006,Mercedes-Benz GLC,Luxury,Automatic,207.84,214.69,2023-02-05,2023-02-06
262,723428946,BMW 5 Series,Luxury,Automatic,191.12,197.42,2023-02-05,2023-02-06
201,644881573,Cadillac XTS  ,Luxury,Automatic,156.46,161.62,2023-02-05,2023-02-06
229,636479888,Cadillac XTS  ,Luxury,Automatic,149.73,154.66,2023-02-05,2023-02-06
210,646119413,Cadillac XTS,Luxury,Automatic,143.97,148.71,2023-02-05,2023-02-06
212,644901168,Cadillac XTS  ,Luxury,Automatic,139.07,143.65,2023-02-05,2023-02-06
194,636492688,Cadillac XTS  ,Luxury,Automatic,132.43,136.79,2023-02-05,2023-02-06
106,644861493,Cadillac XTS  ,Luxury,Automatic,127.47,131.67,2023-02-05,2023-02-06
185,658137488,Chrysler 300,Luxury,Automatic,127.25,131.44,2023-02-05,2023-02-06
146,646151293,Cadillac XTS,Luxury,Automatic,126.68,130.85,2023-02-05,2023-02-06
187,658190013,Chrysler 300,Luxury,Automatic,125.98,130.13,2023-02-05,2023-02-06
165,636472613,Cadillac XTS  ,Luxury,Automatic,120.92,124.9,2023-02-05,2023-02-06
95,644841863,Cadillac XTS  ,Luxury,Automatic,115.87,119.69,2023-02-05,2023-02-06
85,659534556,Chrysler 300,Luxury,Automatic,115.84,119.66,2023-02-05,2023-02-06
126,646141193,Cadillac XTS,Luxury,Automatic,115.15,118.94,2023-02-05,2023-02-06
104,735898091,Cadillac XTS  ,Luxury,Automatic,115.15,118.94,2023-02-05,2023-02-06
145,631553768,Lincoln Continental,Luxury,Automatic,114.58,118.36,2023-02-05,2023-02-06
80,643095306,Buick LaCrosse  ,Luxury,Automatic,114.56,118.33,2023-02-05,2023-02-06
136,642896921,Chrysler 300  ,Luxury,Automatic,114.56,118.33,2023-02-05,2023-02-06
174,658163273,Chrysler 300,Luxury,Automatic,113.29,117.02,2023-02-05,2023-02-06
70,636464758,Cadillac XTS  ,Luxury,Automatic,109.39,112.99,2023-02-05,2023-02-06
30,638489136,Chrysler 300  ,Luxury,Automatic,104.41,107.85,2023-02-05,2023-02-06
79,638446461,Chrysler 300  ,Luxury,Automatic,104.41,107.85,2023-02-05,2023-02-06
48,735895261,Cadillac XTS  ,Luxury,Automatic,103.62,107.03,2023-02-05,2023-02-06
56,585207183,Chrysler 300  ,Luxury,Automatic,101.88,105.24,2023-02-05,2023-02-06
19,631938698,Buick LaCrosse  ,Luxury,Automatic,101.88,105.24,2023-02-05,2023-02-06
262,673928006,Mercedes-Benz GLC,Luxury,Automatic,207.84,214.69,2023-02-06,2023-02-07
279,723428946,BMW 5 Series,Luxury,Automatic,191.12,197.42,2023-02-06,2023-02-07
213,644881573,Cadillac XTS  ,Luxury,Automatic,157.42,162.61,2023-02-06,2023-02-07
203,636479888,Cadillac XTS  ,Luxury,Automatic,150.69,155.66,2023-02-06,2023-02-07
142,646119413,Cadillac XTS,Luxury,Automatic,144.92,149.7,2023-02-06,2023-02-07
210,644901168,Cadillac XTS  ,Luxury,Automatic,140.04,144.65,2023-02-06,2023-02-07
211,636492688,Cadillac XTS  ,Luxury,Automatic,133.39,137.79,2023-02-06,2023-02-07
190,644861493,Cadillac XTS  ,Luxury,Automatic,128.44,132.67,2023-02-06,2023-02-07
185,646151293,Cadillac XTS,Luxury,Automatic,127.64,131.85,2023-02-06,2023-02-07
195,636472613,Cadillac XTS  ,Luxury,Automatic,121.87,125.89,2023-02-06,2023-02-07
192,658137488,Chrysler 300,Luxury,Automatic,117.55,121.42,2023-02-06,2023-02-07
73,644841863,Cadillac XTS  ,Luxury,Automatic,116.84,120.69,2023-02-06,2023-02-07
193,658190013,Chrysler 300,Luxury,Automatic,116.28,120.11,2023-02-06,2023-02-07
138,646141193,Cadillac XTS,Luxury,Automatic,116.12,119.95,2023-02-06,2023-02-07
82,735898091,Cadillac XTS  ,Luxury,Automatic,116.12,119.95,2023-02-06,2023-02-07
83,636464758,Cadillac XTS  ,Luxury,Automatic,110.35,113.99,2023-02-06,2023-02-07
57,659534556,Chrysler 300,Luxury,Automatic,105.97,109.46,2023-02-06,2023-02-07
92,631553768,Lincoln Continental,Luxury,Automatic,105.16,108.63,2023-02-06,2023-02-07
88,642896921,Chrysler 300  ,Luxury,Automatic,104.86,108.32,2023-02-06,2023-02-07
50,643095306,Buick LaCrosse  ,Luxury,Automatic,104.7,108.15,2023-02-06,2023-02-07
60,735895261,Cadillac XTS  ,Luxury,Automatic,104.59,108.04,2023-02-06,2023-02-07
144,658163273,Chrysler 300,Luxury,Automatic,103.58,106.99,2023-02-06,2023-02-07
67,638446461,Chrysler 300  ,Luxury,Automatic,94.71,97.83,2023-02-06,2023-02-07
27,638489136,Chrysler 300  ,Luxury,Automatic,94.56,97.68,2023-02-06,2023-02-07
47,585207183,Chrysler 300  ,Luxury,Automatic,92.17,95.21,2023-02-06,2023-02-07
17,631938698,Buick LaCrosse  ,Luxury,Automatic,92.02,95.05,2023-02-06,2023-02-07
282,673928006,Mercedes-Benz GLC,Luxury,Automatic,207.84,214.69,2023-02-07,2023-02-08
283,723428946,BMW 5 Series,Luxury,Automatic,191.12,197.42,2023-02-07,2023-02-08
226,644881573,Cadillac XTS  ,Luxury,Automatic,157.42,162.61,2023-02-07,2023-02-08
175,636479888,Cadillac XTS  ,Luxury,Automatic,150.69,155.66,2023-02-07,2023-02-08
158,646119413,Cadillac XTS,Luxury,Automatic,144.92,149.7,2023-02-07,2023-02-08
220,644901168,Cadillac XTS  ,Luxury,Automatic,140.04,144.65,2023-02-07,2023-02-08
227,636492688,Cadillac XTS  ,Luxury,Automatic,133.39,137.79,2023-02-07,2023-02-08
185,644861493,Cadillac XTS  ,Luxury,Automatic,128.44,132.67,2023-02-07,2023-02-08
181,646151293,Cadillac XTS,Luxury,Automatic,127.64,131.85,2023-02-07,2023-02-08
188,636472613,Cadillac XTS  ,Luxury,Automatic,121.87,125.89,2023-02-07,2023-02-08
91,644841863,Cadillac XTS  ,Luxury,Automatic,116.84,120.69,2023-02-07,2023-02-08
92,735898091,Cadillac XTS  ,Luxury,Automatic,116.12,119.95,2023-02-07,2023-02-08
167,646141193,Cadillac XTS,Luxury,Automatic,116.12,119.95,2023-02-07,2023-02-08
137,658137488,Chrysler 300,Luxury,Automatic,113.26,116.99,2023-02-07,2023-02-08
139,658190013,Chrysler 300,Luxury,Automatic,111.99,115.68,2023-02-07,2023-02-08
76,636464758,Cadillac XTS  ,Luxury,Automatic,110.35,113.99,2023-02-07,2023-02-08
98,631553768,Lincoln Continental,Luxury,Automatic,105.16,108.63,2023-02-07,2023-02-08
65,735895261,Cadillac XTS  ,Luxury,Automatic,104.59,108.04,2023-02-07,2023-02-08
52,659534556,Chrysler 300,Luxury,Automatic,101.84,105.2,2023-02-07,2023-02-08
54,643095306,Buick LaCrosse  ,Luxury,Automatic,100.57,103.88,2023-02-07,2023-02-08
88,642896921,Chrysler 300  ,Luxury,Automatic,100.57,103.88,2023-02-07,2023-02-08
143,658163273,Chrysler 300,Luxury,Automatic,99.3,102.57,2023-02-07,2023-02-08
25,638489136,Chrysler 300  ,Luxury,Automatic,90.42,93.4,2023-02-07,2023-02-08
51,638446461,Chrysler 300  ,Luxury,Automatic,90.42,93.4,2023-02-07,2023-02-08
11,631938698,Buick LaCrosse  ,Luxury,Automatic,87.88,90.78,2023-02-07,2023-02-08
24,585207183,Chrysler 300  ,Luxury,Automatic,87.88,90.78,2023-02-07,2023-02-08
278,673928006,Mercedes-Benz GLC,Luxury,Automatic,207.84,214.69,2023-02-08,2023-02-09
279,723428946,BMW 5 Series,Luxury,Automatic,191.12,197.42,2023-02-08,2023-02-09
213,644881573,Cadillac XTS  ,Luxury,Automatic,157.42,162.61,2023-02-08,2023-02-09
171,636479888,Cadillac XTS  ,Luxury,Automatic,150.69,155.66,2023-02-08,2023-02-09
158,646119413,Cadillac XTS,Luxury,Automatic,144.92,149.7,2023-02-08,2023-02-09
207,644901168,Cadillac XTS  ,Luxury,Automatic,140.04,144.65,2023-02-08,2023-02-09
206,636492688,Cadillac XTS  ,Luxury,Automatic,133.39,137.79,2023-02-08,2023-02-09
178,644861493,Cadillac XTS  ,Luxury,Automatic,128.44,132.67,2023-02-08,2023-02-09
173,646151293,Cadillac XTS,Luxury,Automatic,127.64,131.85,2023-02-08,2023-02-09
183,636472613,Cadillac XTS  ,Luxury,Automatic,121.87,125.89,2023-02-08,2023-02-09
91,644841863,Cadillac XTS  ,Luxury,Automatic,116.84,120.69,2023-02-08,2023-02-09
169,646141193,Cadillac XTS,Luxury,Automatic,116.12,119.95,2023-02-08,2023-02-09
98,735898091,Cadillac XTS  ,Luxury,Automatic,116.12,119.95,2023-02-08,2023-02-09
151,658137488,Chrysler 300,Luxury,Automatic,113.26,116.99,2023-02-08,2023-02-09
152,658190013,Chrysler 300,Luxury,Automatic,111.99,115.68,2023-02-08,2023-02-09
75,636464758,Cadillac XTS  ,Luxury,Automatic,110.35,113.99,2023-02-08,2023-02-09
88,631553768,Lincoln Continental,Luxury,Automatic,105.16,108.63,2023-02-08,2023-02-09
58,735895261,Cadillac XTS  ,Luxury,Automatic,104.59,108.04,2023-02-08,2023-02-09
50,659534556,Chrysler 300,Luxury,Automatic,103.58,106.99,2023-02-08,2023-02-09
51,643095306,Buick LaCrosse  ,Luxury,Automatic,102.33,105.7,2023-02-08,2023-02-09
86,642896921,Chrysler 300  ,Luxury,Automatic,100.57,103.88,2023-02-08,2023-02-09
134,658163273,Chrysler 300,Luxury,Automatic,99.3,102.57,2023-02-08,2023-02-09
27,638489136,Chrysler 300  ,Luxury,Automatic,92.17,95.21,2023-02-08,2023-02-09
47,638446461,Chrysler 300  ,Luxury,Automatic,90.42,93.4,2023-02-08,2023-02-09
21,631938698,Buick LaCrosse  ,Luxury,Automatic,89.63,92.58,2023-02-08,2023-02-09
22,585207183,Chrysler 300  ,Luxury,Automatic,87.88,90.78,2023-02-08,2023-02-09
258,673928006,Mercedes-Benz GLC,Luxury,Automatic,207.84,214.69,2023-02-09,2023-02-10
268,723428946,BMW 5 Series,Luxury,Automatic,191.12,197.42,2023-02-09,2023-02-10
202,644881573,Cadillac XTS  ,Luxury,Automatic,157.42,162.61,2023-02-09,2023-02-10
200,636479888,Cadillac XTS  ,Luxury,Automatic,150.69,155.66,2023-02-09,2023-02-10
179,646119413,Cadillac XTS,Luxury,Automatic,144.92,149.7,2023-02-09,2023-02-10
181,644901168,Cadillac XTS  ,Luxury,Automatic,140.04,144.65,2023-02-09,2023-02-10
161,636492688,Cadillac XTS  ,Luxury,Automatic,133.39,137.79,2023-02-09,2023-02-10
194,644861493,Cadillac XTS  ,Luxury,Automatic,128.44,132.67,2023-02-09,2023-02-10
190,646151293,Cadillac XTS,Luxury,Automatic,127.64,131.85,2023-02-09,2023-02-10
195,636472613,Cadillac XTS  ,Luxury,Automatic,121.87,125.89,2023-02-09,2023-02-10
60,644841863,Cadillac XTS  ,Luxury,Automatic,116.84,120.69,2023-02-09,2023-02-10
87,735898091,Cadillac XTS  ,Luxury,Automatic,116.12,119.95,2023-02-09,2023-02-10
140,646141193,Cadillac XTS,Luxury,Automatic,116.12,119.95,2023-02-09,2023-02-10
174,658137488,Chrysler 300,Luxury,Automatic,115.01,118.8,2023-02-09,2023-02-10
176,658190013,Chrysler 300,Luxury,Automatic,113.74,117.49,2023-02-09,2023-02-10
89,636464758,Cadillac XTS  ,Luxury,Automatic,110.35,113.99,2023-02-09,2023-02-10
106,631553768,Lincoln Continental,Luxury,Automatic,106.07,109.57,2023-02-09,2023-02-10
83,735895261,Cadillac XTS  ,Luxury,Automatic,104.59,108.04,2023-02-09,2023-02-10
46,659534556,Chrysler 300,Luxury,Automatic,103.58,106.99,2023-02-09,2023-02-10
44,643095306,Buick LaCrosse  ,Luxury,Automatic,102.33,105.7,2023-02-09,2023-02-10
92,642896921,Chrysler 300  ,Luxury,Automatic,102.33,105.7,2023-02-09,2023-02-10
146,658163273,Chrysler 300,Luxury,Automatic,101.06,104.39,2023-02-09,2023-02-10
36,638489136,Chrysler 300  ,Luxury,Automatic,92.17,95.21,2023-02-09,2023-02-10
80,638446461,Chrysler 300  ,Luxury,Automatic,92.17,95.21,2023-02-09,2023-02-10
19,585207183,Chrysler 300  ,Luxury,Automatic,89.63,92.58,2023-02-09,2023-02-10
12,631938698,Buick LaCrosse  ,Luxury,Automatic,89.63,92.58,2023-02-09,2023-02-10
274,673928006,Mercedes-Benz GLC,Luxury,Automatic,207.84,214.69,2023-02-10,2023-02-11
270,723428946,BMW 5 Series,Luxury,Automatic,191.12,197.42,2023-02-10,2023-02-11
208,644881573,Cadillac XTS  ,Luxury,Automatic,157.42,162.61,2023-02-10,2023-02-11
162,636479888,Cadillac XTS  ,Luxury,Automatic,150.69,155.66,2023-02-10,2023-02-11
176,646119413,Cadillac XTS,Luxury,Automatic,144.92,149.7,2023-02-10,2023-02-11
173,644901168,Cadillac XTS  ,Luxury,Automatic,140.04,144.65,2023-02-10,2023-02-11
135,636492688,Cadillac XTS  ,Luxury,Automatic,133.39,137.79,2023-02-10,2023-02-11
203,644861493,Cadillac XTS  ,Luxury,Automatic,128.44,132.67,2023-02-10,2023-02-11
200,646151293,Cadillac XTS,Luxury,Automatic,127.64,131.85,2023-02-10,2023-02-11
188,636472613,Cadillac XTS  ,Luxury,Automatic,121.87,125.89,2023-02-10,2023-02-11
61,644841863,Cadillac XTS  ,Luxury,Automatic,116.84,120.69,2023-02-10,2023-02-11
84,735898091,Cadillac XTS  ,Luxury,Automatic,116.12,119.95,2023-02-10,2023-02-11
154,646141193,Cadillac XTS,Luxury,Automatic,116.12,119.95,2023-02-10,2023-02-11
192,658137488,Chrysler 300,Luxury,Automatic,115.01,118.8,2023-02-10,2023-02-11
194,658190013,Chrysler 300,Luxury,Automatic,113.74,117.49,2023-02-10,2023-02-11
73,636464758,Cadillac XTS  ,Luxury,Automatic,110.35,113.99,2023-02-10,2023-02-11
93,631553768,Lincoln Continental,Luxury,Automatic,105.16,108.63,2023-02-10,2023-02-11
66,735895261,Cadillac XTS  ,Luxury,Automatic,104.59,108.04,2023-02-10,2023-02-11
88,642896921,Chrysler 300  ,Luxury,Automatic,102.33,105.7,2023-02-10,2023-02-11
151,658163273,Chrysler 300,Luxury,Automatic,101.06,104.39,2023-02-10,2023-02-11
42,659534556,Chrysler 300,Luxury,Automatic,99.3,102.57,2023-02-10,2023-02-11
40,643095306,Buick LaCrosse  ,Luxury,Automatic,98.03,101.26,2023-02-10,2023-02-11
63,638446461,Chrysler 300  ,Luxury,Automatic,92.17,95.21,2023-02-10,2023-02-11
51,585207183,Chrysler 300  ,Luxury,Automatic,89.63,92.58,2023-02-10,2023-02-11
31,638489136,Chrysler 300  ,Luxury,Automatic,87.88,90.78,2023-02-10,2023-02-11
9,631938698,Buick LaCrosse  ,Luxury,Automatic,85.35,88.16,2023-02-10,2023-02-11
267,673928006,Mercedes-Benz GLC,Luxury,Automatic,207.84,214.69,2023-02-11,2023-02-12
274,723428946,BMW 5 Series,Luxury,Automatic,191.12,197.42,2023-02-11,2023-02-12
220,644881573,Cadillac XTS  ,Luxury,Automatic,157.42,162.61,2023-02-11,2023-02-12
168,636479888,Cadillac XTS  ,Luxury,Automatic,150.69,155.66,2023-02-11,2023-02-12
151,646119413,Cadillac XTS,Luxury,Automatic,144.92,149.7,2023-02-11,2023-02-12
216,644901168,Cadillac XTS  ,Luxury,Automatic,140.04,144.65,2023-02-11,2023-02-12
199,636492688,Cadillac XTS  ,Luxury,Automatic,133.39,137.79,2023-02-11,2023-02-12
186,644861493,Cadillac XTS  ,Luxury,Automatic,128.44,132.67,2023-02-11,2023-02-12
182,646151293,Cadillac XTS,Luxury,Automatic,127.64,131.85,2023-02-11,2023-02-12
188,636472613,Cadillac XTS  ,Luxury,Automatic,121.87,125.89,2023-02-11,2023-02-12
78,644841863,Cadillac XTS  ,Luxury,Automatic,116.84,120.69,2023-02-11,2023-02-12
124,646141193,Cadillac XTS,Luxury,Automatic,116.12,119.95,2023-02-11,2023-02-12
83,735898091,Cadillac XTS  ,Luxury,Automatic,116.12,119.95,2023-02-11,2023-02-12
171,658137488,Chrysler 300,Luxury,Automatic,115.24,119.04,2023-02-11,2023-02-12
173,658190013,Chrysler 300,Luxury,Automatic,113.97,117.73,2023-02-11,2023-02-12
80,636464758,Cadillac XTS  ,Luxury,Automatic,110.35,113.99,2023-02-11,2023-02-12
92,631553768,Lincoln Continental,Luxury,Automatic,105.16,108.63,2023-02-11,2023-02-12
65,735895261,Cadillac XTS  ,Luxury,Automatic,104.59,108.04,2023-02-11,2023-02-12
52,659534556,Chrysler 300,Luxury,Automatic,103.81,107.23,2023-02-11,2023-02-12
50,643095306,Buick LaCrosse  ,Luxury,Automatic,102.56,105.94,2023-02-11,2023-02-12
84,642896921,Chrysler 300  ,Luxury,Automatic,102.56,105.94,2023-02-11,2023-02-12
135,658163273,Chrysler 300,Luxury,Automatic,101.28,104.62,2023-02-11,2023-02-12
28,638489136,Chrysler 300  ,Luxury,Automatic,92.4,95.44,2023-02-11,2023-02-12
59,638446461,Chrysler 300  ,Luxury,Automatic,92.4,95.44,2023-02-11,2023-02-12
7,631938698,Buick LaCrosse  ,Luxury,Automatic,89.86,92.82,2023-02-11,2023-02-12
14,585207183,Chrysler 300  ,Luxury,Automatic,89.86,92.82,2023-02-11,2023-02-12
265,673928006,Mercedes-Benz GLC,Luxury,Automatic,207.84,214.69,2023-02-12,2023-02-13
275,723428946,BMW 5 Series,Luxury,Automatic,191.12,197.42,2023-02-12,2023-02-13
221,644881573,Cadillac XTS  ,Luxury,Automatic,157.42,162.61,2023-02-12,2023-02-13
170,636479888,Cadillac XTS  ,Luxury,Automatic,150.69,155.66,2023-02-12,2023-02-13
154,646119413,Cadillac XTS,Luxury,Automatic,144.92,149.7,2023-02-12,2023-02-13
216,644901168,Cadillac XTS  ,Luxury,Automatic,140.04,144.65,2023-02-12,2023-02-13
198,636492688,Cadillac XTS  ,Luxury,Automatic,133.39,137.79,2023-02-12,2023-02-13
189,644861493,Cadillac XTS  ,Luxury,Automatic,128.44,132.67,2023-02-12,2023-02-13
185,646151293,Cadillac XTS,Luxury,Automatic,127.64,131.85,2023-02-12,2023-02-13
192,636472613,Cadillac XTS  ,Luxury,Automatic,121.87,125.89,2023-02-12,2023-02-13
79,644841863,Cadillac XTS  ,Luxury,Automatic,116.84,120.69,2023-02-12,2023-02-13
84,735898091,Cadillac XTS  ,Luxury,Automatic,116.12,119.95,2023-02-12,2023-02-13
126,646141193,Cadillac XTS,Luxury,Automatic,116.12,119.95,2023-02-12,2023-02-13
172,658137488,Chrysler 300,Luxury,Automatic,115.24,119.04,2023-02-12,2023-02-13
174,658190013,Chrysler 300,Luxury,Automatic,113.97,117.73,2023-02-12,2023-02-13
81,636464758,Cadillac XTS  ,Luxury,Automatic,110.35,113.99,2023-02-12,2023-02-13
100,631553768,Lincoln Continental,Luxury,Automatic,105.16,108.63,2023-02-12,2023-02-13
68,735895261,Cadillac XTS  ,Luxury,Automatic,104.59,108.04,2023-02-12,2023-02-13
60,659534556,Chrysler 300,Luxury,Automatic,103.81,107.23,2023-02-12,2023-02-13
85,642896921,Chrysler 300  ,Luxury,Automatic,102.56,105.94,2023-02-12,2023-02-13
50,643095306,Buick LaCrosse  ,Luxury,Automatic,102.56,105.94,2023-02-12,2023-02-13
136,658163273,Chrysler 300,Luxury,Automatic,101.28,104.62,2023-02-12,2023-02-13
55,638446461,Chrysler 300  ,Luxury,Automatic,92.4,95.44,2023-02-12,2023-02-13
28,638489136,Chrysler 300  ,Luxury,Automatic,92.4,95.44,2023-02-12,2023-02-13
14,585207183,Chrysler 300  ,Luxury,Automatic,89.86,92.82,2023-02-12,2023-02-13
7,631938698,Buick LaCrosse  ,Luxury,Automatic,89.86,92.82,2023-02-12,2023-02-13
243,673928006,Mercedes-Benz GLC,Luxury,Automatic,207.84,214.69,2023-02-13,2023-02-14
240,723428946,BMW 5 Series,Luxury,Automatic,191.12,197.42,2023-02-13,2023-02-14
254,644881573,Cadillac XTS  ,Luxury,Automatic,172.97,178.67,2023-02-13,2023-02-14
222,636479888,Cadillac XTS  ,Luxury,Automatic,166.12,171.59,2023-02-13,2023-02-14
213,646119413,Cadillac XTS,Luxury,Automatic,160.38,165.66,2023-02-13,2023-02-14
216,644901168,Cadillac XTS  ,Luxury,Automatic,155.59,160.72,2023-02-13,2023-02-14
190,636492688,Cadillac XTS  ,Luxury,Automatic,148.84,153.74,2023-02-13,2023-02-14
182,658137488,Chrysler 300,Luxury,Automatic,146.74,151.58,2023-02-13,2023-02-14
183,658190013,Chrysler 300,Luxury,Automatic,145.47,150.26,2023-02-13,2023-02-14
143,644861493,Cadillac XTS  ,Luxury,Automatic,143.96,148.7,2023-02-13,2023-02-14
154,646151293,Cadillac XTS,Luxury,Automatic,143.07,147.78,2023-02-13,2023-02-14
165,636472613,Cadillac XTS  ,Luxury,Automatic,137.33,141.86,2023-02-13,2023-02-14
106,642896921,Chrysler 300  ,Luxury,Automatic,134.05,138.47,2023-02-13,2023-02-14
167,658163273,Chrysler 300,Luxury,Automatic,132.79,137.17,2023-02-13,2023-02-14
62,644841863,Cadillac XTS  ,Luxury,Automatic,132.39,136.75,2023-02-13,2023-02-14
79,646141193,Cadillac XTS,Luxury,Automatic,131.57,135.91,2023-02-13,2023-02-14
72,735898091,Cadillac XTS  ,Luxury,Automatic,131.57,135.91,2023-02-13,2023-02-14
52,659534556,Chrysler 300,Luxury,Automatic,129.64,133.91,2023-02-13,2023-02-14
46,643095306,Buick LaCrosse  ,Luxury,Automatic,128.37,132.6,2023-02-13,2023-02-14
110,631553768,Lincoln Continental,Luxury,Automatic,127.79,132.0,2023-02-13,2023-02-14
68,636464758,Cadillac XTS  ,Luxury,Automatic,125.79,129.93,2023-02-13,2023-02-14
77,638446461,Chrysler 300  ,Luxury,Automatic,123.91,127.99,2023-02-13,2023-02-14
67,585207183,Chrysler 300  ,Luxury,Automatic,121.36,125.36,2023-02-13,2023-02-14
42,735895261,Cadillac XTS  ,Luxury,Automatic,120.03,123.98,2023-02-13,2023-02-14
27,638489136,Chrysler 300  ,Luxury,Automatic,118.21,122.11,2023-02-13,2023-02-14
12,631938698,Buick LaCrosse  ,Luxury,Automatic,115.68,119.49,2023-02-13,2023-02-14
243,673928006,Mercedes-Benz GLC,Luxury,Automatic,207.84,214.69,2023-02-14,2023-02-15
257,723428946,BMW 5 Series,Luxury,Automatic,191.12,197.42,2023-02-14,2023-02-15
224,644881573,Cadillac XTS  ,Luxury,Automatic,170.28,175.89,2023-02-14,2023-02-15
232,636479888,Cadillac XTS  ,Luxury,Automatic,163.45,168.84,2023-02-14,2023-02-15
217,646119413,Cadillac XTS,Luxury,Automatic,157.67,162.87,2023-02-14,2023-02-15
220,644901168,Cadillac XTS  ,Luxury,Automatic,152.88,157.92,2023-02-14,2023-02-15
180,636492688,Cadillac XTS  ,Luxury,Automatic,146.17,150.99,2023-02-14,2023-02-15
148,644861493,Cadillac XTS  ,Luxury,Automatic,141.28,145.94,2023-02-14,2023-02-15
186,658137488,Chrysler 300,Luxury,Automatic,141.05,145.7,2023-02-14,2023-02-15
162,646151293,Cadillac XTS,Luxury,Automatic,140.4,145.03,2023-02-14,2023-02-15
187,658190013,Chrysler 300,Luxury,Automatic,139.79,144.4,2023-02-14,2023-02-15
159,636472613,Cadillac XTS  ,Luxury,Automatic,134.63,139.07,2023-02-14,2023-02-15
84,644841863,Cadillac XTS  ,Luxury,Automatic,129.68,133.95,2023-02-14,2023-02-15
58,659534556,Chrysler 300,Luxury,Automatic,129.64,133.91,2023-02-14,2023-02-15
79,646141193,Cadillac XTS,Luxury,Automatic,128.87,133.12,2023-02-14,2023-02-15
77,735898091,Cadillac XTS  ,Luxury,Automatic,128.87,133.12,2023-02-14,2023-02-15
52,643095306,Buick LaCrosse  ,Luxury,Automatic,128.37,132.6,2023-02-14,2023-02-15
106,642896921,Chrysler 300  ,Luxury,Automatic,128.37,132.6,2023-02-14,2023-02-15
109,631553768,Lincoln Continental,Luxury,Automatic,127.79,132.0,2023-02-14,2023-02-15
143,658163273,Chrysler 300,Luxury,Automatic,127.1,131.29,2023-02-14,2023-02-15
74,636464758,Cadillac XTS  ,Luxury,Automatic,123.12,127.18,2023-02-14,2023-02-15
32,638489136,Chrysler 300  ,Luxury,Automatic,118.21,122.11,2023-02-14,2023-02-15
75,638446461,Chrysler 300  ,Luxury,Automatic,118.21,122.11,2023-02-14,2023-02-15
46,735895261,Cadillac XTS  ,Luxury,Automatic,117.35,121.22,2023-02-14,2023-02-15
35,585207183,Chrysler 300  ,Luxury,Automatic,115.68,119.49,2023-02-14,2023-02-15
19,631938698,Buick LaCrosse  ,Luxury,Automatic,115.68,119.49,2023-02-14,2023-02-15
240,673928006,Mercedes-Benz GLC,Luxury,Automatic,207.84,214.69,2023-02-15,2023-02-16
232,723428946,BMW 5 Series,Luxury,Automatic,191.12,197.42,2023-02-15,2023-02-16
246,644881573,Cadillac XTS  ,Luxury,Automatic,180.42,186.36,2023-02-15,2023-02-16
267,636479888,Cadillac XTS  ,Luxury,Automatic,173.54,179.26,2023-02-15,2023-02-16
205,646119413,Cadillac XTS,Luxury,Automatic,167.79,173.32,2023-02-15,2023-02-16
206,644901168,Cadillac XTS  ,Luxury,Automatic,163.03,168.4,2023-02-15,2023-02-16
213,636492688,Cadillac XTS  ,Luxury,Automatic,156.25,161.4,2023-02-15,2023-02-16
195,644861493,Cadillac XTS  ,Luxury,Automatic,151.43,156.42,2023-02-15,2023-02-16
180,646151293,Cadillac XTS,Luxury,Automatic,150.49,155.45,2023-02-15,2023-02-16
163,636472613,Cadillac XTS  ,Luxury,Automatic,144.73,149.5,2023-02-15,2023-02-16
171,658137488,Chrysler 300,Luxury,Automatic,142.36,147.05,2023-02-15,2023-02-16
169,658190013,Chrysler 300,Luxury,Automatic,141.09,145.74,2023-02-15,2023-02-16
63,644841863,Cadillac XTS  ,Luxury,Automatic,139.83,144.44,2023-02-15,2023-02-16
73,735898091,Cadillac XTS  ,Luxury,Automatic,138.96,143.54,2023-02-15,2023-02-16
110,646141193,Cadillac XTS,Luxury,Automatic,138.96,143.54,2023-02-15,2023-02-16
